date,destination_id,historical_footfall,accommodation_occupancy,booking_demand,search_demand,event_pressure,holiday_pressure,weather_pressure,traffic_pressure,observed_pressure,source,data_quality,confidence
2023-04-30,mirik,55.4,55.1,62.5,52.6,7.9,39.2,87.1,68.8,57.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-01,darjeeling,84.6,82.8,81.6,71.4,7.6,6.7,80.8,86.1,66.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-01,kalimpong,58.5,58.6,50.8,53.7,5.5,14.2,81.4,56.5,50.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-01,lava,29.7,29.6,24.8,29.8,8.3,7.9,81.9,24.1,30.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-01,lolegaon,33.2,29.5,32.0,28.4,5.3,6.5,79.5,27.7,28.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-01,rishop,27.8,29.4,24.5,26.3,5.7,5.1,77.6,23.5,26.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-01,mirik,50.1,48.8,48.0,41.7,2.8,5.6,80.0,44.0,38.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-02,darjeeling,86.6,85.4,83.2,80.9,6.8,12.5,76.5,86.6,67.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-02,kalimpong,58.7,54.1,57.7,52.3,6.6,7.6,82.0,58.8,48.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-02,lava,35.0,30.0,30.7,31.1,3.1,6.2,76.5,28.0,33.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-02,lolegaon,31.4,32.9,27.2,31.4,6.9,12.6,79.2,26.8,27.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-02,rishop,29.7,26.4,31.3,28.8,3.2,13.5,83.9,28.7,31.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-02,mirik,46.7,40.2,41.0,43.2,5.5,15.0,87.1,39.7,40.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-03,darjeeling,82.7,79.4,76.0,72.7,8.8,13.7,77.5,81.7,66.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-03,kalimpong,57.1,53.7,50.7,54.2,6.7,10.8,87.7,54.2,47.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-03,lava,32.9,30.3,26.9,31.6,7.4,13.9,76.3,30.9,30.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-03,lolegaon,30.3,32.1,30.6,23.2,2.6,13.3,83.9,27.2,28.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-03,rishop,30.2,29.1,23.8,31.3,7.2,14.5,79.9,28.5,29.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-03,mirik,49.1,43.8,41.6,44.6,4.6,5.6,76.8,48.9,35.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-04,darjeeling,82.9,77.1,73.7,77.6,8.9,5.9,86.2,82.4,65.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-04,kalimpong,61.2,58.8,53.3,53.8,5.5,13.1,79.7,58.9,48.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-04,lava,29.8,29.3,30.1,26.4,5.9,13.9,81.7,27.7,27.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-04,lolegaon,31.9,30.9,28.8,27.3,2.3,8.4,81.6,26.5,31.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-04,rishop,28.3,23.8,26.0,26.2,6.2,7.9,81.2,28.6,26.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-04,mirik,46.0,46.5,45.1,40.7,4.4,5.5,76.9,39.1,39.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-05,darjeeling,100.0,93.4,96.8,100.0,12.4,63.8,79.1,100.0,83.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-05,kalimpong,90.8,82.8,89.0,90.8,6.1,66.9,79.6,100.0,78.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-05,lava,45.2,43.9,50.6,49.4,17.6,66.9,78.2,51.7,49.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-05,lolegaon,42.4,36.7,47.3,44.4,6.5,63.4,81.7,53.7,43.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-05,rishop,39.2,40.6,44.9,46.4,13.0,67.4,80.3,49.8,46.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-05,mirik,69.6,62.4,68.1,69.4,5.2,67.4,86.3,76.7,62.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-06,darjeeling,100.0,95.2,99.5,89.3,15.3,27.9,79.6,100.0,80.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-06,kalimpong,71.1,64.1,75.0,67.2,11.1,37.9,83.0,81.3,63.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-06,lava,40.9,41.1,42.0,31.1,13.2,35.7,87.8,53.9,43.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-06,lolegaon,37.1,33.2,42.0,32.5,12.7,34.2,84.1,50.8,37.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-06,rishop,33.9,33.6,39.4,29.1,9.1,26.0,86.7,43.9,35.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-06,mirik,63.7,58.7,68.2,51.3,8.7,27.9,80.1,72.1,56.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-07,darjeeling,95.2,92.8,94.3,84.8,16.0,34.9,77.6,100.0,77.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-07,kalimpong,72.2,69.3,76.3,66.5,15.4,37.7,83.5,82.9,60.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-07,lava,40.1,39.0,41.9,32.3,12.9,26.5,81.0,54.4,41.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-07,lolegaon,31.8,26.0,40.3,26.6,7.1,37.4,86.7,40.6,38.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-07,rishop,29.2,26.9,35.8,21.9,7.9,28.9,80.1,40.1,38.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-07,mirik,56.0,49.8,61.0,49.4,13.7,35.6,87.1,67.6,55.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-08,darjeeling,83.4,81.1,73.6,69.5,6.9,12.8,87.4,88.2,67.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-08,kalimpong,60.3,59.6,58.8,49.6,4.3,9.4,82.1,58.5,50.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-08,lava,29.6,29.0,25.9,22.4,8.8,9.4,81.0,29.2,29.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-08,lolegaon,28.6,26.9,23.0,23.9,8.0,8.6,84.0,23.5,31.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-08,rishop,28.8,26.4,24.3,28.4,5.3,9.1,81.5,28.5,29.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-08,mirik,45.3,39.7,37.8,42.9,9.5,5.8,79.8,46.1,37.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-09,darjeeling,81.4,73.0,77.0,73.2,7.1,14.0,76.7,84.7,63.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-09,kalimpong,59.5,54.3,54.0,54.2,6.4,8.0,84.9,59.3,46.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-09,lava,29.0,25.5,26.9,29.7,7.6,9.5,78.5,26.9,29.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-09,lolegaon,31.1,32.3,30.9,26.4,3.6,8.0,76.4,26.8,26.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-09,rishop,28.6,28.8,23.3,30.1,4.3,5.9,82.6,25.7,28.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-09,mirik,45.3,45.0,42.4,37.3,8.2,12.3,87.8,39.1,39.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-10,darjeeling,80.6,74.7,75.2,69.5,2.4,11.5,77.5,81.3,62.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-10,kalimpong,62.8,61.5,61.7,55.9,9.2,11.3,82.4,59.5,50.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-10,lava,31.4,27.8,31.2,29.8,7.4,12.1,82.2,26.3,29.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-10,lolegaon,32.0,29.0,26.2,30.3,8.6,5.8,76.7,31.9,32.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-10,rishop,26.8,24.8,23.6,23.8,6.7,10.2,80.7,22.3,24.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-10,mirik,48.2,48.8,44.3,47.1,8.6,6.4,77.5,46.2,42.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-11,darjeeling,81.1,77.9,77.5,67.5,3.7,9.7,85.0,86.9,61.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-11,kalimpong,60.1,55.8,52.3,53.6,2.3,6.5,80.5,60.4,52.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-11,lava,31.0,29.0,30.8,23.7,6.7,5.5,86.7,31.1,31.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-11,lolegaon,29.6,24.8,26.0,29.8,5.3,10.7,82.8,30.2,33.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-11,rishop,29.0,27.1,28.4,26.6,8.1,10.0,81.5,25.4,24.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-11,mirik,47.4,47.0,44.9,40.8,3.9,9.0,82.5,47.6,43.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-12,darjeeling,95.4,91.6,96.9,87.6,14.2,33.6,85.6,100.0,78.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-12,kalimpong,66.8,60.3,70.4,59.6,5.7,33.6,78.3,79.9,58.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-12,lava,39.2,33.8,47.6,31.3,5.2,36.8,78.9,51.5,42.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-12,lolegaon,35.3,34.0,39.7,26.5,16.2,25.3,81.2,46.3,36.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-12,rishop,33.0,29.6,36.4,25.2,6.3,27.5,77.7,42.0,36.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-12,mirik,54.0,48.1,58.6,45.8,5.4,25.9,80.7,65.0,50.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-13,darjeeling,100.0,92.6,99.0,91.3,6.6,28.0,85.0,100.0,76.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-13,kalimpong,72.6,65.2,71.3,63.5,10.3,32.3,80.9,82.9,62.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-13,lava,43.1,38.7,51.4,39.7,8.2,33.3,85.4,51.1,43.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-13,lolegaon,37.7,33.1,46.4,31.9,17.8,36.7,82.5,48.1,42.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-13,rishop,36.9,34.3,38.0,32.1,15.8,29.3,87.7,42.8,41.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-13,mirik,61.3,60.3,63.4,52.5,13.2,33.8,82.1,68.7,55.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-14,darjeeling,98.9,93.5,97.4,86.0,6.6,27.1,82.7,100.0,76.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-14,kalimpong,73.1,67.3,76.7,62.8,8.4,36.3,81.4,83.4,65.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-14,lava,41.8,38.0,46.1,37.8,5.2,35.4,83.8,47.7,37.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-14,lolegaon,36.2,33.3,44.5,33.9,14.9,33.1,85.4,48.8,41.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-14,rishop,29.3,23.8,37.6,27.5,13.7,30.3,85.8,43.9,35.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-14,mirik,59.5,57.5,58.8,52.0,17.2,31.7,78.7,67.1,55.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-15,darjeeling,82.2,80.6,74.5,68.2,6.9,8.0,84.6,82.3,62.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-15,kalimpong,57.9,57.7,54.9,48.0,3.6,13.2,80.8,57.6,48.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-15,lava,32.9,30.9,30.7,30.6,6.5,11.8,82.8,26.0,31.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-15,lolegaon,28.0,26.9,23.6,24.9,8.3,6.9,84.1,29.8,29.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-15,rishop,28.4,27.0,24.2,25.6,5.6,14.4,83.7,28.9,34.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-15,mirik,48.1,49.2,42.4,44.1,5.7,8.6,85.1,47.5,44.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-16,darjeeling,81.8,75.1,74.6,71.5,2.0,6.9,77.0,84.6,66.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-16,kalimpong,62.7,58.3,54.3,52.7,3.3,8.1,83.5,55.4,49.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-16,lava,32.3,32.8,30.5,29.7,4.7,7.5,77.3,26.9,29.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-16,lolegaon,28.5,29.1,29.8,27.8,7.0,12.6,83.5,26.8,30.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-16,rishop,24.1,19.1,18.4,19.3,8.8,5.7,77.5,25.7,22.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-16,mirik,49.5,43.1,47.0,44.2,4.4,8.8,77.1,47.6,42.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-17,darjeeling,81.8,77.7,76.5,67.1,5.1,13.0,86.6,85.0,62.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-17,kalimpong,61.4,57.3,55.1,51.0,2.8,11.0,76.8,59.9,53.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-17,lava,30.3,29.1,29.0,24.2,5.4,12.2,81.3,25.5,29.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-17,lolegaon,28.4,26.2,29.8,27.5,4.5,13.9,85.3,23.3,28.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-17,rishop,25.7,22.9,22.6,17.7,6.7,11.8,76.7,23.5,27.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-17,mirik,48.1,42.8,41.9,46.4,8.3,8.4,84.0,46.0,37.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-18,darjeeling,87.1,82.7,78.8,77.4,78.7,11.2,81.0,86.4,71.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-18,kalimpong,56.2,50.6,47.7,46.7,72.8,11.2,78.9,55.1,53.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-18,lava,35.6,32.1,34.7,28.4,78.9,8.6,76.9,27.7,40.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-18,lolegaon,27.6,26.6,27.5,19.7,72.6,6.7,86.6,27.3,36.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-18,rishop,25.9,24.8,21.3,18.0,9.3,5.2,84.1,22.6,26.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-18,mirik,51.7,47.0,45.5,48.6,9.5,14.8,88.0,50.4,44.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-19,darjeeling,95.3,86.1,92.8,88.1,15.3,27.9,80.5,100.0,72.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-19,kalimpong,64.6,57.1,68.4,53.7,12.0,36.8,79.9,74.7,54.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-19,lava,38.5,39.2,46.2,38.6,16.5,28.1,77.0,49.1,41.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-19,lolegaon,33.3,33.3,39.8,29.4,11.5,32.0,79.9,44.5,37.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-19,rishop,31.9,31.7,37.3,25.8,10.2,38.8,83.0,39.5,37.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-19,mirik,57.1,52.8,59.0,54.1,12.4,39.0,80.5,69.4,55.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-20,darjeeling,99.1,89.8,98.7,85.7,12.6,32.0,83.5,100.0,77.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-20,kalimpong,75.5,69.5,76.5,63.2,8.0,34.7,80.3,84.1,64.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-20,lava,42.8,40.3,48.5,40.5,17.0,26.5,76.9,48.8,43.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-20,lolegaon,35.5,31.8,43.2,33.1,8.6,35.6,88.0,51.1,42.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-20,rishop,35.8,35.6,44.2,26.6,8.9,37.3,85.4,45.2,37.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-20,mirik,61.7,57.8,64.9,56.9,6.9,31.0,78.7,74.7,57.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-21,darjeeling,97.0,91.3,99.5,87.9,14.4,31.9,85.5,100.0,81.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-21,kalimpong,71.3,64.7,73.2,63.3,9.9,33.7,77.5,87.4,66.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-21,lava,35.0,35.4,42.9,29.2,10.4,35.3,80.8,49.0,38.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-21,lolegaon,31.6,32.0,40.4,24.3,17.4,30.0,83.6,45.1,37.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-21,rishop,33.0,34.0,42.2,26.1,10.1,33.0,78.3,40.8,35.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-21,mirik,60.4,53.5,60.4,53.7,5.4,35.3,81.9,69.1,53.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-22,darjeeling,80.7,79.6,72.5,68.3,7.3,5.7,76.7,83.2,65.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-22,kalimpong,58.8,52.5,51.0,52.1,5.8,5.7,87.5,58.3,52.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-22,lava,29.8,25.7,26.9,28.3,5.8,11.0,87.3,27.9,26.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-22,lolegaon,28.1,22.5,23.0,20.4,5.2,13.1,82.3,29.2,27.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-22,rishop,29.7,27.6,27.9,28.5,4.3,13.8,81.5,27.9,29.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-22,mirik,49.4,48.9,42.8,41.0,9.2,12.3,81.5,48.8,41.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-23,darjeeling,81.5,77.2,74.1,76.2,3.9,13.7,79.3,84.8,63.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-23,kalimpong,60.8,58.9,53.7,53.4,9.9,10.5,87.9,53.7,55.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-23,lava,29.6,30.0,25.8,25.6,4.0,10.1,81.5,23.6,27.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-23,lolegaon,28.9,29.1,29.4,24.4,2.1,6.1,87.0,25.1,25.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-23,rishop,28.7,26.9,22.9,25.7,3.9,14.5,77.7,28.2,28.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-23,mirik,45.2,39.3,39.9,40.1,5.1,5.8,85.2,43.6,37.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-24,darjeeling,81.3,75.3,72.5,66.9,7.4,7.2,84.4,86.3,65.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-24,kalimpong,60.9,60.4,55.2,51.7,2.4,5.0,85.3,59.3,46.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-24,lava,35.4,32.3,30.5,27.1,5.4,14.9,80.0,28.8,31.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-24,lolegaon,32.4,32.8,32.5,25.2,3.3,9.2,77.3,27.7,29.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-24,rishop,27.4,23.3,22.9,24.5,9.5,6.2,78.6,23.5,27.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-24,mirik,47.3,43.6,43.2,37.3,8.5,11.5,80.4,40.4,41.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-25,darjeeling,81.7,75.2,76.0,76.7,2.8,10.4,87.9,86.8,68.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-25,kalimpong,60.1,60.3,56.9,54.7,9.8,11.9,80.0,57.6,55.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-25,lava,35.1,31.5,35.1,30.7,4.7,11.1,83.0,30.1,31.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-25,lolegaon,30.3,32.4,25.7,27.8,9.2,8.1,84.9,29.6,29.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-25,rishop,27.8,22.6,24.6,22.4,3.2,7.0,76.5,28.3,22.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-25,mirik,50.3,45.9,44.5,45.7,8.1,10.2,87.7,47.4,40.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-26,darjeeling,91.2,81.9,94.7,78.6,8.1,33.1,86.9,100.0,75.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-26,kalimpong,67.9,64.7,69.5,58.0,10.8,25.1,86.4,77.6,63.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-26,lava,34.2,33.2,36.6,27.1,6.2,33.9,86.0,49.6,38.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-26,lolegaon,34.8,31.2,41.8,28.1,7.3,28.7,79.4,46.2,38.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-26,rishop,31.4,27.7,39.1,23.4,17.6,31.0,78.0,42.4,32.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-26,mirik,56.4,55.6,62.2,44.8,10.0,37.8,85.1,71.8,54.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-27,darjeeling,100.0,91.2,100.0,85.6,11.0,31.8,80.5,100.0,80.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-27,kalimpong,73.2,66.0,72.9,59.5,11.5,35.9,81.9,88.9,64.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-27,lava,43.5,44.7,47.0,38.2,13.3,33.8,80.9,49.3,46.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-27,lolegaon,37.2,32.5,41.7,30.3,16.9,35.8,82.1,48.3,39.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-27,rishop,35.3,34.8,41.7,35.3,14.6,28.6,76.4,48.1,37.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-27,mirik,62.0,59.4,63.1,54.1,13.9,28.8,83.2,76.5,54.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-28,darjeeling,99.6,89.7,100.0,89.1,16.9,31.0,83.0,100.0,79.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-28,kalimpong,69.4,67.9,69.9,59.1,17.6,34.9,80.6,80.8,62.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-28,lava,37.8,38.5,44.6,29.2,13.3,36.7,80.1,45.9,40.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-28,lolegaon,34.2,30.6,43.4,33.3,5.0,26.0,84.4,46.3,33.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-28,rishop,33.3,33.2,36.0,28.1,14.2,28.0,78.2,47.8,33.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-28,mirik,55.4,48.5,56.4,51.3,8.4,38.5,80.9,68.6,53.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-29,darjeeling,84.6,82.5,75.2,72.4,5.0,7.8,80.1,87.4,62.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-29,kalimpong,56.6,49.7,54.1,44.9,6.7,14.9,77.2,53.7,46.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-29,lava,29.0,28.1,30.6,28.1,9.5,9.7,80.0,26.0,26.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-29,lolegaon,33.2,33.7,34.1,30.9,5.0,5.6,80.3,28.3,34.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-29,rishop,24.2,22.4,23.9,23.5,9.1,6.4,83.2,25.3,26.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-29,mirik,50.8,46.7,47.7,46.3,5.8,9.1,78.3,50.5,46.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-30,darjeeling,86.9,84.2,76.1,75.1,2.4,13.1,79.9,88.4,65.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-30,kalimpong,60.2,53.2,54.8,57.3,9.4,14.9,86.3,59.8,49.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-30,lava,34.0,30.3,28.8,26.4,6.2,10.7,86.3,30.3,34.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-30,lolegaon,28.3,28.0,26.4,28.7,3.3,9.5,77.4,27.4,31.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-30,rishop,25.2,21.4,25.2,23.8,2.7,9.3,84.6,20.4,30.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-30,mirik,50.5,45.2,44.5,44.2,9.2,6.2,77.6,46.7,39.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-31,darjeeling,85.3,76.9,80.0,78.8,9.5,12.7,83.2,88.5,65.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-31,kalimpong,61.1,56.5,57.3,54.4,8.8,13.1,78.7,54.2,52.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-31,lava,29.5,24.4,29.1,30.3,8.0,6.2,80.4,29.8,32.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-31,lolegaon,26.2,21.1,24.4,26.5,9.8,8.2,80.4,25.9,26.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-31,rishop,29.1,27.5,27.6,22.8,5.2,10.4,81.5,23.0,32.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-05-31,mirik,48.6,45.3,45.5,39.2,7.3,13.0,84.4,45.7,40.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-01,darjeeling,82.4,81.4,72.8,77.5,7.7,9.8,85.9,84.6,65.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-01,kalimpong,62.8,57.7,60.4,52.4,7.9,13.1,84.4,55.2,49.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-01,lava,35.0,30.3,32.1,29.7,9.9,11.6,86.2,34.9,31.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-01,lolegaon,30.9,33.0,30.5,26.1,6.2,7.8,84.4,25.5,29.8,SYNTHETIC_GENERATOR,HIGH,0.92
